大きな石が地面にどしっと落ちた。;おおきな いし が じめん に どしっと おちた。;A large rock fell to the ground with a thud.;どしっ	ドシッ	thudding	onomatopoeia
彼は仕事のことを考えすぎて、もやもやしています。;かれ は しごと の こと を かんがえすぎて、もやもや して います。;He is feeling foggy because he's been thinking too much about work.;もやもや	モヤモヤ	"foggy, dazed"	mental state	not with it
天気が悪くて視界がもやもやしています。;てんき が わるくて しかい が もやもや しています。;The weather is bad, and the visibility is unclear.;もやもや	モヤモヤ	"becoming misty, unclear"	weather	visibility
彼は毎日もりもり食べています。;かれ は まいにち もりもり たべて います。;He eats like he's possessed every day.;もりもり	モリモリ	"eat like posessed, eat vigorously"	performing an action	eating
彼は毎日運動しているから、とても健康的でモリモリしている。;かれ は まいにち うんどう している から、とても けんこうてき で もりもり している。;Because he exercises every day, he is very healthy and full of energy.;もりもり	モリモリ	"full of spirit, energetic"	physical health	good
毎日もりもり働いています。;まいにち もりもり はたらいて います。;I work energetically every day.;もりもり	モリモリ	"vigorously, energetic, with ambition"	work attitude
霧が深くて、もわーっとした天気のせいで視界が悪いです。;きり が ふかくて、もわーっと した てんき の せい で しかい が わるい です。;The fog is thick, and because of the misty weather, the visibility is poor.;もわー	モワー	"misty, steamy"	weather	visibility
彼女の返事を待ちながら、私はやきもきしていた。;かのじょ の へんじ を まちながら、わたし は やきもきしていた。;I was feeling anxious while waiting for her response.;やきもき	ヤキモキ	anxiety caused when things don't go the way as intended	mood	nervous
彼はやんわりと意見を伝えた。;かれ は やんわり と いけん を つたえた。;He gently expressed his opinion.;やんわり	ヤンワリ	calm and gentle	action
彼女は彼にやんわりと注意した。;かのじょ は かれ に やんわり と ちゅうい した。;She gently advised him.;やんわり	ヤンワリ	gently advising	speech
木の下で風が吹くと、枝がゆさゆさ揺れる。;き の した で かぜ が ふく と、えだ が ゆさゆさ ゆれる。;When the wind blows under the tree, the branches sway back and forth.;ゆさゆさ	ユサユサ	sway (of a heavy object)	action
大きな木が風にゆさゆさ揺れている。;おおきな き が かぜ に ゆさゆさ ゆれている。;The large tree is swaying slowly in the wind.;ゆさゆさ	ユサユサ	sway slowly	motions	swinging
大きな木が強風でゆさゆさっと揺れている。;おおき な き が きょうふう で ゆさ ゆさっと ゆれて いる。;The big tree is swaying in the strong wind.;ゆさゆさっ	ユサユサッ	sway (of a heavy object)	action
彼は公園をゆっくりと歩きました。;かれ は こうえん を ゆっくり と あるきました。;He walked slowly through the park.;ゆっくり	ユックリ	"slowly, taking one's time"	action
彼は休日にゆっくり本を読みます。;かれ は きゅうじつ に ゆっくり ほん を よみます。;He reads a book slowly on his day off.;ゆっくり	ユックリ	"slowly, at leisure"	performing an action	read
彼は公園をゆっくり歩いています。;かれ は こうえん を ゆっくり あるいて います。;He is walking slowly in the park.;ゆっくり	ユックリ	relaxed	performing an action	walking
木(き)が風(かぜ)でゆっさゆっさと揺(ゆ)れている。;き が かぜ で ゆっさゆっさ と ゆれて いる。;The tree is swaying slowly in the wind.;ゆっさゆっさ	ユッサユッサ	sway slowly	motions	swinging
休日は公園のベンチでゆったりと読書を楽しみました。;きゅうじつ は こうえん の べんち で ゆったり と どくしょ を たのしみました。;On my day off, I leisurely enjoyed reading on a bench in the park.;ゆったり	ユッタリ	leisurely	action
風に揺れる木々を眺めながら、彼はゆったりとした気持ちで公園を散歩した。;かぜ に ゆれる きぎ を ながめながら、かれ は ゆったり と した きもち で こうえん を さんぽ した。;Gazing at the trees swaying in the wind, he strolled through the park with a calm and easygoing mood.;ゆったり	ユッタリ	"easy, carefree"	mood	calm
彼は公園をゆったりと歩いている。;かれ は こうえん を ゆったり と あるいている。;He is walking calmly in the park.;ゆったり	ユッタリ	"calm, placid"	performing an action	walking
彼女はいつもゆったりとして、問題が起こってもパニックにならない。;かのじょ は いつも ゆったり と して、もんだい が おこっても パニック に ならない。;She is always calm and composed, and never panics even when problems arise.;ゆったり	ユッタリ	"calm, composed"	personal traits
風が吹いて、木の枝がゆらっと揺れた。;かぜ が ふいて、き の えだ が ゆらっと ゆれた。;The wind blew, and the tree branch swung abruptly.;ゆらっ	ユラッ	"a single, abrupt swing"	motions	swinging
風で木の葉がゆらゆらと揺れている。;かぜ で きのは が ゆらゆら と ゆれている。;The tree leaves are gently swaying in the wind.;ゆらゆら	ユラユラ	gently sway	action
ボートが湖の上でゆらゆら揺れている。;ボート が みずうみ の うえ で ゆらゆら ゆれて いる。;The boat is gently swaying on the lake.;ゆらゆら	ユラユラ	curling upwards	motions	rising
木の枝が風でゆらゆら揺れている。;き の えだ が かぜ で ゆらゆら ゆれて いる 。;The tree branches are swaying in the wind.;ゆらゆら	ユラユラ	swaying in the air	motions	swinging
松の枝が風でゆらりと揺れる。;まつ の えだ が かぜ で ゆらり と ゆれる 。;The branch of the pine tree swings gently in the wind.;ゆらり	ユラリ	"a single, gentle swing"	motions	swinging
葉の上で蜻蛉がゆらりゆらりと揺れている。;は の うえ で とんぼ が ゆらり ゆらり と ゆれている。;The dragonfly is gently swinging on the leaf.;ゆらりゆらり	ユラリユラリ	"slow, swinging motion"	motions	swinging
彼は朝の散歩をゆるゆると歩いています。;かれ は あさ の さんぽ を ゆるゆる と あるいています。;He is walking his morning stroll at a relaxed pace.;ゆるゆる	ユルユル	"relaxed, even slower pace than ゆっくり"	performing an action	walking
赤ちゃんがよたよたと歩いている。;あかちゃん が よたよた と あるいて いる。;The baby is walking clumsily.;よたよた	ヨタヨタ	clumsily	performing an action	walking
彼は赤ちゃんのように、よたよたと歩いた。;かれ は あかちゃん の ように、 よたよた と あるいた。;He tottered along like a baby.;よたよた	ヨタヨタ	"totter, wobble"	performing an action
赤ちゃんがよちよち歩いています。;あかちゃん が よちよち あるいています。;The baby is toddling around.;よちよち	ヨチヨチ	"toddling, tottering"	performing an action	walking
彼はヨボヨボと歩いている。;かれ は よぼよぼ と あるいて いる。;He is tottering as he walks.;よぼよぼ	ヨボヨボ	"tottering, staggering"	performing an action	walking
彼は年をとって、最近はよぼよぼあるいている。;かれ は とし を とって、さいきん は よぼよぼ あるいている。;He has become old and is walking in a decrepit manner lately.;よぼよぼ	ヨボヨボ	decrepit	physical health	bad
彼はよれよれのシャツを着ていた。;かれ は よれよれ の しゃつ を きていた。;He was wearing a wrinkled shirt.;よれよれ	ヨレヨレ	"wrinkled, out of shape, shabby"	personal attire
